file_id,organism,locus_tag,ess,conf,conf_bos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.0022182844,0.013902548,0.17916842,0.06509641746666667
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.36548102,0.3984273,0.18098749,0.31496527
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.012484532,0.020046884,0.0045060865,0.012345834166666667
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.3473259,0.124681056,0.58508277,0.352363242
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.03290172,0.018912425,0.032962266,0.028258803666666665
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.027655441,0.17640318,0.006662724,0.07024044833333333
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.02017212,0.016366115,0.0021900388,0.012909424600000002
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.048478726,0.29909474,0.04149715,0.12969020533333334
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.5879784,0.13593064,0.049403243,0.257770761
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.03303966,0.0016422652,0.35086933,0.12851708506666668
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.005888389,0.061952513,0.14023486,0.06935858733333333
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.012637229,0.012219005,0.12428298,0.04971307133333333
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.7324549,0.9138407,0.9232539,0.8565165
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.68538654,0.7774868,0.5530747,0.67198268
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.02089342,0.08594764,0.021428285,0.042756448333333336
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.5177415,0.3526258,0.20005624,0.35680784666666665
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.04192243,0.07542405,0.068704225,0.06201690166666666
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.009236075,0.003154792,0.011060685,0.007817184
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.312672,0.0013366318,0.062139325,0.12538265226666667
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.009491203,0.018918926,0.0039191195,0.010776416166666665
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.8268571,0.82119036,0.9064384,0.8514952866666666
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.37233585,0.489627,0.51800114,0.4599879966666667
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.77045745,0.97281396,0.98398685,0.9090860866666667
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.93722624,0.9894944,0.9754304,0.9673836800000001
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9298551,0.9759856,0.961093,0.9556445666666668
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.12448243,0.4234285,0.20819296,0.25203463
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9481441,0.9298931,0.9728905,0.9503092333333334
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.016953604,0.0052081794,0.5282385,0.18346676113333335
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.90049005,0.9316396,0.92445755,0.9188624000000001
